FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c
PF06044.15	0	0	0	0	0	0	1	1	0	0	0	1	2	3	4
PF17726.4	0	0	0	0	0	0	1	1	0	0	0	1	2	3	5
PF01835.22	0	0	1	0	1	2	1	5	9	3	20	30	3	14	17
PF07703.17	0	0	0	0	0	0	0	0	1	0	0	1	0	7	8
PF00207.25	0	0	1	0	1	2	1	5	11	4	22	30	3	12	17
PF07678.17	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
PF17973.4	0	0	1	0	1	2	1	5	9	3	20	30	3	11	19
PF00285.24	5	6	7	11	4	10	26	10	17	26	8	18	64	12	11
PF13482.9	1	1	0	1	0	0	13	1	5	2	0	2	44	3	3
PF05157.18	0	0	0	1	0	0	9	7	10	2	1	6	15	7	8
PF03023.17	0	0	0	0	0	0	3	3	0	1	3	2	15	9	2
PF00081.25	1	0	0	0	0	1	1	3	1	1	2	1	1	1	0
PF02777.21	1	0	0	0	0	1	1	3	1	1	2	1	1	1	0
PF11958.11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
PF00662.23	0	0	0	0	1	0	7	5	12	5	7	22	23	12	17
PF00499.23	0	0	0	0	0	0	1	0	0	0	1	2	1	3	4
PF01512.20	33	35	42	48	25	32	57	28	32	67	18	23	67	38	25
PF10531.12	17	21	34	33	23	17	56	34	42	66	69	62	50	66	53
PF10589.12	19	13	24	20	16	13	26	15	10	46	9	8	43	17	12
PF01522.24	2	2	9	8	2	13	42	37	29	18	18	58	46	49	34
PF02470.23	0	0	0	0	3	0	0	0	0	0	2	3	2	7	0
PF07399.14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
PF06325.16	2	4	1	5	0	0	3	6	2	3	6	10	7	12	11
PF02446.20	5	4	4	8	5	11	20	18	24	17	20	23	28	13	22
PF00919.23	3	5	14	10	9	6	25	27	23	21	29	51	27	39	44
PF18693.4	0	3	10	2	3	4	16	12	7	2	5	19	13	19	13
PF04408.26	0	0	0	0	2	0	0	0	0	0	1	0	2	9	5
PF08482.13	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
PF04028.16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PF18565.4	5	12	51	10	19	37	15	12	31	37	24	22	71	42	58
PF16193.8	3	2	3	3	3	7	12	11	19	12	14	26	23	25	22
PF12002.11	3	2	3	3	3	7	12	11	19	12	14	26	23	25	22
PF02283.19	0	0	1	1	0	5	0	4	8	1	6	9	2	6	10
PF01301.22	1	1	0	1	0	5	3	4	10	6	12	9	11	21	12
PF13505.9	0	1	0	0	0	0	1	4	3	1	5	5	3	3	1
PF18765.4	0	1	0	0	0	3	1	1	8	2	3	16	7	3	5
PF16870.8	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1
PF01663.25	0	0	0	0	0	0	0	0	3	0	4	7	0	5	3
PF09382.13	1	1	1	5	7	2	6	14	26	11	23	37	8	21	21
PF00570.26	1	1	1	5	7	2	5	13	31	12	24	37	8	23	23
PF01643.20	1	1	2	1	1	1	3	4	6	6	1	9	6	9	8
PF07786.15	0	0	0	0	0	1	1	3	7	2	6	6	9	11	5
PF04235.15	0	0	0	0	0	0	0	0	0	0	3	3	0	3	3
PF01704.21	0	0	0	0	1	1	8	8	5	3	0	5	13	7	4
PF08241.15	2	5	2	5	1	1	21	24	26	10	36	45	29	31	31
PF04991.16	3	5	2	3	1	1	27	2	15	5	7	5	7	4	4
PF04379.17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PF02698.20	3	1	2	2	1	3	9	1	10	7	15	18	17	15	8
PF07726.14	0	0	2	0	0	1	10	6	7	8	13	20	24	14	17
PF17863.4	0	0	2	0	0	1	10	6	8	8	13	20	24	14	19
PF12541.11	0	0	0	0	1	0	2	11	1	4	1	9	4	11	3
PF04015.15	0	7	1	2	3	4	17	7	13	9	16	22	24	22	18
PF17785.4	0	0	1	0	0	0	6	10	6	3	0	15	8	13	11
PF10672.12	0	1	1	1	1	1	11	16	11	8	4	25	15	19	19
PF02678.19	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
PF17954.4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
PF13502.9	0	0	0	0	0	0	0	1	3	4	11	17	3	7	7
PF13667.9	0	0	1	0	0	1	0	1	5	0	4	7	0	6	2
PF07732.18	0	0	0	0	1	0	0	0	0	1	1	2	0	0	6
PF00394.25	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3
PF07731.17	0	0	0	0	1	0	0	0	0	1	1	2	0	0	5
PF06940.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF02844.18	2	4	7	8	3	10	22	11	15	6	11	24	17	30	18
PF01071.22	2	4	7	8	3	10	22	11	15	6	11	24	17	30	18
PF02843.19	2	4	7	8	2	10	21	11	15	6	11	24	17	30	18
PF01618.19	11	6	15	12	3	19	50	24	35	26	38	49	80	33	35
PF08323.14	16	16	17	20	24	41	132	27	32	32	25	37	170	24	32
PF10996.11	14	8	6	6	3	7	20	18	17	18	8	21	27	22	9
PF14057.9	54	61	66	70	31	88	403	46	59	68	27	24	322	30	31
PF02086.18	1	3	0	1	1	0	22	22	17	11	16	30	25	16	31
PF02537.18	0	0	0	0	0	0	0	0	0	0	2	1	5	0	1
PF03331.16	0	0	1	0	0	0	2	2	10	3	11	12	3	12	5
PF20154.2	0	1	0	0	1	1	13	9	11	23	16	53	16	9	12
PF01578.23	0	0	0	0	0	0	0	0	0	5	1	4	0	6	4
PF05140.17	0	2	0	0	1	0	0	0	0	0	0	1	2	3	1
PF09375.13	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
PF13437.9	1	2	2	3	0	4	2	9	27	8	12	16	24	23	19
PF10722.12	0	0	0	0	0	0	2	0	0	1	1	0	1	1	0
PF00701.25	11	16	9	10	2	30	19	16	16	10	24	17	43	22	23
PF07221.14	5	2	4	2	1	4	4	3	9	9	11	15	10	12	4
PF12900.10	0	0	0	1	5	1	2	2	2	7	6	14	1	3	7
PF03013.17	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
PF07691.15	0	0	0	0	0	0	0	3	4	1	11	11	4	14	8
PF02607.20	2	3	2	3	1	5	9	8	8	8	6	19	14	14	13
PF02310.22	3	8	12	9	5	17	32	27	38	30	37	57	56	48	34
PF02965.20	0	0	0	0	0	1	0	3	4	3	1	4	3	4	5
PF01326.22	298	441	294	350	155	482	2649	347	414	490	247	222	2159	230	205
PF01642.25	3	4	9	7	6	15	15	17	40	23	32	41	27	47	21
PF13669.9	1	0	4	0	5	0	6	1	10	7	8	3	4	4	9
PF02082.23	1	0	1	0	0	1	6	2	2	6	2	8	11	8	7
PF01039.25	19	14	18	21	3	29	95	50	60	77	46	64	228	63	45
PF14864.9	0	0	0	0	0	0	0	0	1	0	1	0	0	5	1
PF02075.20	0	1	0	0	0	0	0	0	3	2	3	13	3	3	2
PF04909.17	0	0	1	0	1	0	7	4	8	4	9	11	7	15	16
PF00303.22	0	4	3	3	1	3	8	10	3	3	7	20	9	5	8
PF10609.12	0	3	5	2	0	6	8	6	3	10	8	6	10	15	8
PF04845.16	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1
PF03977.16	9	9	12	8	4	22	69	28	23	26	19	29	305	26	27
PF02684.18	0	0	0	0	0	0	1	2	2	0	5	4	0	0	5
PF02550.18	6	5	10	4	4	7	29	6	21	17	15	22	15	18	15
PF13336.9	6	5	11	5	4	7	29	6	23	18	15	22	15	18	15
PF01619.21	0	0	0	0	0	0	0	0	0	1	1	0	1	4	4
PF00199.22	0	0	0	0	0	0	0	0	1	2	0	0	2	1	2
PF06628.15	0	0	0	0	0	0	0	0	1	2	0	0	2	1	2
PF18011.4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
PF19567.2	0	0	1	0	0	0	0	3	3	0	5	8	7	4	3
PF02397.19	6	5	5	5	1	5	21	34	17	11	13	47	82	40	43
PF04932.18	0	1	1	2	2	2	9	19	17	4	7	33	37	16	21
PF19805.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
PF00933.24	10	6	13	17	7	13	93	96	84	68	76	147	172	129	111
PF01058.25	0	0	2	0	0	2	1	0	4	3	4	9	2	5	3
PF14720.9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
PF01155.22	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1
PF02636.20	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
PF13385.9	0	13	23	12	12	18	35	23	38	80	56	94	160	59	56
PF13004.10	0	0	0	0	2	1	0	1	5	0	9	18	0	11	11
PF08534.13	1	1	4	0	1	2	12	4	3	1	5	7	6	3	6
PF13246.9	0	0	0	0	1	1	1	4	5	3	9	11	0	10	4
PF07669.14	0	4	5	4	1	2	15	13	10	22	35	64	20	18	17
PF12950.10	0	0	0	0	0	0	0	0	0	0	1	0	1	4	2
PF00520.34	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1
PF02548.18	0	0	0	0	0	1	0	1	3	0	2	9	0	4	4
PF13905.9	0	0	0	0	0	0	0	0	0	0	1	1	0	3	2
PF07698.14	0	0	0	1	0	0	1	0	2	0	7	8	3	1	5
PF01202.25	0	1	1	1	0	3	6	9	4	6	1	8	3	5	6
PF16355.8	5	10	47	5	17	32	16	8	32	38	24	23	68	34	52
PF06415.16	11	9	33	18	14	30	49	15	58	29	38	51	55	41	25
PF03061.25	1	1	0	1	1	1	15	5	6	3	3	9	15	8	5
PF00158.29	0	1	1	0	1	0	2	21	26	17	47	62	9	29	22
PF02954.22	0	1	0	0	0	0	4	15	12	16	30	47	4	24	13
PF02609.19	1	0	0	0	0	2	1	1	2	1	2	1	3	2	0
PF03739.17	1	0	1	0	1	1	1	3	4	4	11	13	4	8	6
PF01553.24	2	1	3	0	1	4	14	11	16	1	11	31	25	19	12
PF11412.11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
PF09180.14	2	12	6	2	4	6	8	14	23	19	25	35	10	31	32
PF01061.27	0	3	1	1	1	2	10	18	20	24	27	56	32	22	29
PF07335.14	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
PF00494.22	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1
PF07494.14	1	0	0	0	4	0	4	65	104	29	193	264	18	82	96
PF14537.9	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0
PF13287.9	0	4	3	0	0	4	372	80	122	170	36	31	545	73	103
PF12679.10	1	3	0	0	0	1	11	13	28	17	24	30	23	26	24
PF13500.9	0	1	2	0	0	0	0	3	5	1	3	8	1	1	2
PF01235.20	30	26	18	9	4	16	129	18	13	17	11	28	256	12	23
PF13379.9	0	0	0	0	0	0	0	9	5	5	4	10	1	6	3
PF00023.33	0	0	1	1	1	2	1	3	2	0	0	1	0	2	1
PF03950.21	6	5	7	6	3	12	27	22	34	20	24	53	32	41	36
PF17764.4	0	2	2	3	2	4	6	14	16	7	12	27	10	29	26
PF18319.4	0	2	2	3	2	4	6	14	16	7	11	26	10	29	26
PF18074.4	0	2	2	2	2	4	4	14	10	6	8	18	9	24	20
PF06258.14	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0
PF00768.23	1	3	7	6	2	7	13	28	26	15	18	24	30	51	30
PF01678.22	0	2	4	4	6	8	18	26	36	16	32	32	18	26	20
PF08281.15	7	9	6	5	11	14	41	110	116	115	184	303	45	148	145
PF13673.10	3	6	8	1	1	6	29	32	45	37	65	98	37	46	53
PF04127.18	1	2	3	7	0	7	1	8	2	5	9	4	6	13	8
PF13376.9	1	0	2	0	0	0	6	5	9	7	14	11	8	6	6
PF01041.20	5	7	8	5	6	7	26	42	45	32	36	72	62	56	54
PF16401.8	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1
PF05691.15	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4
PF00456.24	7	5	14	15	6	16	44	19	20	34	15	26	58	19	21
PF05343.17	2	4	2	2	2	14	4	3	3	6	2	3	0	10	3
PF10150.12	1	3	4	2	5	4	2	8	13	3	9	16	5	14	11
PF07555.16	4	17	90	25	30	67	24	5	9	11	6	8	111	14	22
PF06725.14	1	1	2	2	0	4	3	1	4	2	3	5	2	0	0
PF00218.24	0	0	0	0	1	0	0	3	2	1	0	3	1	2	1
PF02021.20	0	0	0	1	0	0	1	1	3	1	2	3	1	5	1
PF03819.20	0	1	1	0	2	2	0	10	3	6	17	14	7	12	10
PF01612.23	1	1	0	1	0	2	1	8	9	4	21	17	4	16	9
PF02606.17	0	0	0	0	0	0	0	0	2	0	2	4	2	3	1
PF16654.8	0	1	3	1	0	4	6	8	6	4	3	10	8	12	10
PF00585.21	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
PF02517.19	4	8	3	0	3	9	34	45	38	39	62	109	116	55	49
PF19576.2	0	0	0	0	0	0	1	2	1	1	2	11	0	5	1
PF13444.9	0	0	0	0	0	0	0	2	3	1	5	7	0	1	1
PF14238.9	0	0	0	0	0	2	0	1	2	10	14	4	3	11	5
PF01613.21	2	4	6	4	1	4	39	12	21	12	10	21	49	14	15
PF00217.22	0	0	0	0	0	0	0	0	0	2	0	0	3	1	1
PF02012.23	0	0	6	0	3	0	0	15	12	42	37	78	9	32	10
PF00667.23	1	1	1	0	1	3	0	5	7	0	0	2	0	4	3
PF00175.24	10	7	15	17	4	25	14	25	35	28	18	33	59	33	26
PF13477.9	0	1	0	3	0	4	4	5	2	3	3	9	6	13	13
PF10555.12	0	1	0	0	4	6	2	6	6	3	4	5	4	8	7
PF00953.24	0	1	2	1	4	6	8	8	12	11	17	20	28	19	15
PF03033.23	2	2	3	5	2	4	8	4	7	8	9	18	22	5	9
PF04101.19	2	3	5	6	4	6	13	4	9	9	9	23	22	8	13
PF08478.13	0	0	1	0	0	1	0	0	6	4	1	1	4	5	3
PF17815.4	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2
PF13529.9	0	0	2	3	3	1	61	11	29	22	18	24	27	21	31
PF04616.17	2	3	5	11	4	4	57	34	45	19	15	74	37	42	41
PF01128.22	1	4	1	2	2	1	3	5	6	4	1	15	8	7	5
PF12127.11	1	0	0	0	0	0	5	4	3	1	5	5	0	5	3
PF05690.17	0	0	1	1	0	0	1	1	2	2	4	1	1	1	2
PF05593.17	5	18	0	0	7	0	41	383	240	877	266	1044	37	284	96
PF15523.9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1
PF06574.15	0	0	1	2	0	0	2	8	7	2	5	14	11	10	14
PF01687.20	0	0	1	2	0	0	2	8	7	2	5	14	11	10	14
PF01075.20	0	0	0	0	0	1	1	3	0	0	5	10	2	2	1
PF00852.22	0	0	0	0	0	0	0	2	0	0	0	2	1	1	0
PF02577.17	0	0	0	0	0	0	0	0	1	0	0	2	0	2	1
PF01078.24	0	0	0	0	2	1	4	13	9	1	5	20	3	21	21
PF13335.9	0	0	0	0	2	1	4	8	9	1	5	14	3	19	19
PF02660.18	1	0	3	0	0	1	9	5	8	7	3	8	20	7	4
PF01855.22	149	186	173	169	70	324	1848	243	352	235	208	172	707	150	134
PF17147.7	142	179	159	163	64	312	1831	227	332	219	177	136	685	130	116
PF01558.21	150	181	164	170	67	313	1816	228	339	210	196	137	691	131	122
PF10371.12	149	179	148	160	47	302	1768	198	293	199	144	111	671	114	102
PF13484.9	5	12	6	5	1	5	20	9	19	39	14	25	60	19	14
PF08308.14	2	0	0	0	0	1	13	21	11	5	10	7	18	26	25
PF07717.19	0	0	0	0	2	0	0	0	0	0	1	0	2	5	4
PF11898.11	0	0	0	0	2	0	0	0	0	0	1	0	2	5	4
PF06144.16	2	1	1	2	2	3	5	11	4	3	4	13	7	12	9
PF16353.8	3	17	64	15	24	38	41	46	39	49	37	64	264	60	116
PF00916.23	0	0	0	0	0	0	7	7	6	6	9	14	26	12	11
PF03772.19	0	0	0	0	1	2	4	21	16	5	9	26	18	20	15
PF06826.15	8	2	8	4	4	8	6	4	12	14	32	54	32	16	12
PF08019.15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
PF03808.16	0	2	0	0	1	0	0	6	1	2	3	12	6	10	5
PF17930.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF06230.14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF00376.26	0	0	0	0	0	0	2	2	2	1	2	0	1	0	2
PF04298.15	1	0	0	0	3	1	6	3	4	3	0	6	8	5	4
PF11396.11	0	0	0	1	0	0	0	2	2	0	1	5	0	1	2
PF02602.18	1	0	1	5	0	4	8	9	8	4	8	15	3	22	9
PF13342.9	0	0	0	5	0	0	2	2	10	4	8	20	12	22	33
PF01923.21	2	2	4	1	1	0	3	7	5	0	3	6	2	3	4
PF12392.11	4	2	2	2	1	0	8	15	21	9	5	29	23	16	10
PF12419.11	2	1	0	1	0	0	0	9	0	1	0	6	1	8	2
PF03330.21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF01513.24	1	2	1	2	0	1	4	6	6	7	3	11	12	10	8
PF20143.2	1	2	1	2	0	0	3	6	6	7	3	11	12	10	8
PF01501.23	0	0	0	1	0	0	4	6	3	1	2	7	10	5	9
PF02554.17	3	0	2	1	1	4	67	23	23	20	18	36	211	18	27
PF13722.9	2	0	2	1	1	4	59	20	19	15	14	32	206	15	23
PF12801.10	3	0	2	3	2	3	38	12	38	15	26	54	43	37	41
PF00076.25	2	5	3	4	1	1	0	0	2	0	1	0	2	0	2
PF00474.20	5	12	6	3	2	11	33	14	20	25	28	35	145	43	29
PF06925.14	0	0	2	1	2	1	5	0	1	1	0	1	0	2	3
PF01258.20	0	0	0	0	0	0	1	2	1	0	1	0	0	7	4
PF13085.9	1	0	3	2	0	3	11	3	8	9	10	21	8	9	6
PF01127.25	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
PF19116.3	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0
PF17803.4	0	0	0	0	0	0	0	0	1	0	6	1	0	2	0
PF03186.16	0	1	2	1	0	0	0	7	5	3	19	12	0	11	12
PF02371.19	50	52	109	66	42	107	372	244	256	242	406	428	952	363	372
PF07275.14	0	1	2	0	7	1	6	71	96	115	199	357	72	114	150
PF13560.9	1	2	3	1	1	0	9	9	7	7	13	22	7	18	27
PF18430.4	7	6	9	4	7	5	20	20	20	16	21	48	47	20	21
PF01695.20	5	4	4	3	12	8	28	81	147	182	246	394	64	155	278
PF02311.22	6	6	12	2	1	6	37	61	64	32	44	93	90	89	83
PF12833.10	21	22	27	11	10	21	146	237	237	152	257	484	282	361	327
PF10881.11	2	2	1	1	1	5	7	10	4	11	6	12	3	6	10
PF05272.14	1	1	0	0	0	0	2	93	136	57	151	171	16	141	148
PF03389.18	1	2	5	3	7	2	36	159	228	183	399	502	176	245	284
PF13655.9	5	3	0	0	0	0	1	39	36	22	55	73	25	52	55
PF00078.30	29	15	11	12	13	16	59	201	267	185	477	652	184	414	460
PF08388.14	9	8	4	4	3	8	8	69	93	70	105	267	57	100	141
PF13449.9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF11940.11	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1
PF17432.5	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1
PF13224.9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
PF01205.22	1	0	0	1	0	1	3	5	3	5	4	8	3	3	4
PF04324.18	5	1	4	2	1	8	4	2	6	7	5	10	3	9	3
PF08442.13	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1
PF00549.22	3	3	8	11	3	7	6	0	2	5	0	2	2	7	2
PF13340.9	0	0	3	0	2	1	8	11	26	24	75	124	11	46	51
PF11713.11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF08774.14	0	0	0	0	0	1	1	4	9	10	15	26	3	15	18
PF07228.15	1	0	4	3	2	3	7	9	13	11	6	13	8	25	20
PF13424.9	5	7	3	9	0	5	17	15	16	8	31	36	30	26	35
PF12770.10	0	0	0	0	0	1	2	1	13	5	23	40	3	6	5
PF04245.16	0	0	0	0	0	0	0	4	1	2	1	14	0	5	6
PF03069.18	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1
PF03880.18	0	0	0	0	1	3	5	9	12	2	14	14	7	10	5
PF01494.22	0	1	3	0	2	2	2	11	8	8	4	12	0	12	13
PF04404.15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
PF07187.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01571.24	0	0	2	1	0	0	0	2	3	7	3	6	3	9	4
PF08669.14	0	0	2	1	0	0	0	1	3	6	1	6	2	8	4
PF01734.25	7	1	2	4	4	0	17	11	7	3	9	26	11	7	10
PF00211.23	0	0	0	0	0	0	8	11	8	6	9	19	30	15	21
PF02055.19	2	0	0	0	0	0	0	4	8	2	12	32	0	10	8
PF17189.7	0	0	0	0	0	1	1	0	1	0	1	6	0	0	2
PF05175.17	1	1	4	5	3	2	7	10	7	6	15	34	22	12	20
PF02615.17	3	1	4	2	0	6	2	1	3	6	0	2	8	0	2
PF04879.19	2	5	5	2	3	1	11	6	8	27	6	8	20	5	7
PF00384.25	2	5	5	2	3	1	12	9	9	34	7	8	21	9	14
PF01568.24	1	1	3	1	2	0	12	9	9	27	8	9	20	7	12
PF01797.19	9	5	2	1	0	5	16	25	22	15	54	65	13	40	41
PF00563.23	11	27	19	10	3	15	112	60	88	34	34	81	109	56	42
PF04168.15	0	0	0	0	0	0	6	3	1	0	4	2	0	4	0
PF01986.19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF10518.12	0	0	0	0	1	0	1	0	1	3	2	1	0	0	2
PF02317.20	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0
PF14863.9	0	0	0	1	0	1	5	0	2	0	2	0	1	1	0
PF04962.15	2	5	3	0	1	3	11	4	17	7	8	13	14	8	10
PF13548.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF13374.9	1	0	0	1	0	1	3	2	6	2	14	18	1	6	10
PF16197.8	0	0	0	0	0	0	0	5	4	0	3	4	0	2	2
PF00698.24	2	0	1	3	0	0	9	11	16	8	9	20	9	19	13
PF14765.9	0	0	0	0	0	0	0	3	2	0	3	2	0	0	0
PF08659.13	0	0	0	0	0	0	0	3	4	0	3	3	0	0	2
PF09826.12	2	0	1	0	0	3	1	0	7	2	2	1	3	2	3
PF08309.14	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2
PF00111.30	6	9	5	4	1	1	6	17	20	15	18	40	15	28	21
PF01799.23	2	7	2	0	0	0	3	1	3	3	5	7	3	8	7
PF01315.25	3	6	3	0	0	1	6	7	9	8	9	19	8	15	12
PF02738.21	3	6	3	0	0	1	6	7	9	8	9	19	8	17	13
PF20256.1	3	6	4	0	0	1	8	8	11	10	15	24	8	23	18
PF03699.16	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0
PF00174.22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
PF03404.19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF02504.18	19	24	35	29	5	31	24	16	11	12	2	12	13	12	9
PF04231.16	0	0	1	1	3	3	2	7	10	9	12	30	2	12	9
PF13564.9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
PF13305.9	0	0	1	0	0	0	2	1	4	4	6	6	3	3	3
PF01526.20	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
PF13732.9	1	0	1	4	2	2	1	6	13	3	11	17	4	11	15
PF00543.25	0	1	0	0	0	1	137	29	41	5	19	32	7	21	14
PF16450.8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF01877.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13589.9	6	11	11	20	16	30	92	77	68	34	43	83	65	54	58
PF01119.22	0	1	1	6	5	10	7	11	19	10	16	22	11	13	13
PF08676.14	0	1	1	6	4	10	7	11	19	10	16	22	11	13	13
PF04375.17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PF09982.12	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1
PF03481.16	0	4	3	2	0	3	6	5	3	4	7	11	7	6	3
PF17773.4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
PF14198.9	3	7	7	0	2	4	8	50	54	31	93	94	30	79	96
PF01420.22	3	7	0	9	0	9	25	12	33	19	46	66	74	22	41
PF18938.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18651.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF20009.2	0	0	0	0	0	0	0	0	0	0	0	1	0	6	10
PF19076.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07338.16	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
PF13937.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF04816.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF13936.9	0	1	1	0	2	1	1	13	25	17	13	34	20	33	8
PF02657.18	0	0	0	0	0	0	1	0	1	2	3	4	0	2	1
PF14258.9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
PF13415.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF13188.10	2	1	1	3	0	2	9	22	24	14	23	49	25	32	26
PF01928.24	0	0	0	0	0	0	0	3	0	1	3	2	5	1	3
PF05235.17	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
PF20592.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07501.15	4	2	2	4	3	6	7	22	21	4	7	22	13	18	7
PF18267.4	1	2	1	0	0	1	11	1	1	3	2	2	2	3	4
PF03460.20	7	2	14	22	8	25	36	25	8	10	12	18	37	24	13
PF01077.25	7	2	13	22	8	24	36	23	8	10	11	18	35	21	11
PF06271.15	0	1	1	0	0	4	2	2	1	0	4	1	8	0	2
PF01026.24	1	0	1	0	1	1	8	10	5	7	4	12	9	6	9
PF08291.14	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
PF05099.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF09339.13	0	0	1	2	0	2	2	0	0	1	2	6	2	3	1
PF01614.21	0	0	1	2	0	2	1	0	0	1	2	6	2	1	1
PF08450.15	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
PF03918.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11950.11	0	0	0	0	0	0	0	1	1	0	0	2	1	0	2
PF13487.9	0	5	3	6	1	10	19	25	27	5	6	12	39	17	15
PF04227.15	0	0	0	0	0	0	5	2	4	7	1	5	2	3	1
PF00309.23	0	1	0	0	0	1	2	3	5	3	10	17	1	3	5
PF04963.16	0	1	0	0	0	1	2	3	5	4	11	17	1	4	6
PF04552.16	0	1	0	0	0	1	2	3	5	4	11	17	1	4	6
PF10986.11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
PF02005.19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF00067.25	1	1	1	0	1	3	0	7	10	0	2	0	0	0	5
PF13533.9	0	0	1	1	1	2	8	18	16	8	20	27	24	34	29
PF13175.9	1	3	0	3	0	9	17	21	29	19	34	65	22	25	45
PF14716.9	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
PF11349.11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PF04026.15	18	40	31	10	14	28	83	22	28	60	40	43	84	28	23
PF19302.2	5	13	15	20	4	19	37	29	48	19	45	64	65	54	45
PF00764.22	4	1	4	12	1	5	31	12	23	14	17	29	32	46	27
PF01813.20	21	25	14	16	5	16	28	11	6	13	3	3	44	9	8
PF07882.15	23	26	41	23	12	28	32	4	4	29	1	3	24	8	7
